ADM0_NAME,ADM1_NAME,date,variable,value
Rwanda,South/Amajyepfo,2016-03,SMAP_RZSM,0.2960103750783091
Rwanda,West/Iburengerazuba,2016-03,SMAP_RZSM,0.36906339396522064
Abyei,Administrative unit not available,2016-03,SMAP_RZSM,0.18437452597243195
Djibouti,Ali Sabieh,2016-03,SMAP_RZSM,0.12760720390008487
Djibouti,Dikhil,2016-03,SMAP_RZSM,0.12632553332866417
Djibouti,Djibouti,2016-03,SMAP_RZSM,0.12327677954808405
Djibouti,Obock,2016-03,SMAP_RZSM,0.12709804858356144
Djibouti,Tadjourah,2016-03,SMAP_RZSM,0.12679736415399456
Eritrea,Anseba,2016-03,SMAP_RZSM,0.13183736365212995
Eritrea,Archipelagos,2016-03,SMAP_RZSM,0.16915909350531946
Eritrea,Debub,2016-03,SMAP_RZSM,0.17007775142425935
Eritrea,Debubawi Keih Bahri,2016-03,SMAP_RZSM,0.12268957300441267
Eritrea,Gash Barka,2016-03,SMAP_RZSM,0.1512571174381001
Eritrea,Maekel,2016-03,SMAP_RZSM,0.16496590553780044
Eritrea,Semenawi Keih Bahri,2016-03,SMAP_RZSM,0.12742352826510647
Kenya,Central,2016-03,SMAP_RZSM,0.3069026786652541
Kenya,Coast,2016-03,SMAP_RZSM,0.17515565799459715
Kenya,Eastern,2016-03,SMAP_RZSM,0.17063445445260667
Kenya,Nairobi,2016-03,SMAP_RZSM,0.32171190160577895
Kenya,North Eastern,2016-03,SMAP_RZSM,0.1404550455252355
Kenya,Nyanza,2016-03,SMAP_RZSM,0.2540550878816875
Kenya,Rift Valley,2016-03,SMAP_RZSM,0.19231520063975124
Kenya,Western,2016-03,SMAP_RZSM,0.2826758044169998
Mozambique,Cabo Delgado,2016-03,SMAP_RZSM,0.223088679045494
Malawi,Northern Region,2016-03,SMAP_RZSM,0.27245904490777756
Malawi,Area under National Administration,2016-03,SMAP_RZSM,0.25182189975448777
Zambia,Eastern,2016-03,SMAP_RZSM,0.23901112131143637
Zambia,Luapula,2016-03,SMAP_RZSM,0.3069177759692974
Zambia,North-Western,2016-03,SMAP_RZSM,0.1305329655283909
Zambia,Northern,2016-03,SMAP_RZSM,0.24808873299129647
Democratic Republic of the Congo,Equateur,2016-03,SMAP_RZSM,0.11981744497063725
Democratic Republic of the Congo,Kasai Occidental,2016-03,SMAP_RZSM,0.36991556015985183
Democratic Republic of the Congo,Kasai Oriental,2016-03,SMAP_RZSM,0.2462989120878351
Democratic Republic of the Congo,Katanga,2016-03,SMAP_RZSM,0.27538618620601085
Democratic Republic of the Congo,Orientale,2016-03,SMAP_RZSM,0.1959239467198526
Ilemi triangle,Administrative unit not available,2016-03,SMAP_RZSM,0.12486663193354464
United Republic of Tanzania,Arusha,2016-03,SMAP_RZSM,0.22797453812998414
United Republic of Tanzania,Manyara,2016-03,SMAP_RZSM,0.31888134757183917
United Republic of Tanzania,Geita,2016-03,SMAP_RZSM,0.2776367835580649
United Republic of Tanzania,Iringa,2016-03,SMAP_RZSM,0.3380507164689027
United Republic of Tanzania,Kagera,2016-03,SMAP_RZSM,0.24108545828820993
United Republic of Tanzania,Katavi,2016-03,SMAP_RZSM,0.2496661300493095
United Republic of Tanzania,Mwanza,2016-03,SMAP_RZSM,0.26760139445178754
United Republic of Tanzania,Njombe,2016-03,SMAP_RZSM,0.3644489650557778
United Republic of Tanzania,Rukwa,2016-03,SMAP_RZSM,0.30116367811430345
United Republic of Tanzania,Shinyanga,2016-03,SMAP_RZSM,0.2718058297447399
United Republic of Tanzania,Simiyu,2016-03,SMAP_RZSM,0.2065413217641956
United Republic of Tanzania,Dar-es-salaam,2016-03,SMAP_RZSM,0.13282240071624582
United Republic of Tanzania,Dodoma,2016-03,SMAP_RZSM,0.28726393274458023
United Republic of Tanzania,Kaskazini Pemba,2016-03,SMAP_RZSM,0.10334149441318892
United Republic of Tanzania,Kaskazini Unguja,2016-03,SMAP_RZSM,0.142406588478238
United Republic of Tanzania,Kigoma,2016-03,SMAP_RZSM,0.3041218838921653
United Republic of Tanzania,Kilimanjaro,2016-03,SMAP_RZSM,0.33400334679025045
United Republic of Tanzania,Kusini Pemba,2016-03,SMAP_RZSM,0.1040072611761245
United Republic of Tanzania,Kusini Unguja,2016-03,SMAP_RZSM,0.10454109439562105
United Republic of Tanzania,Lindi,2016-03,SMAP_RZSM,0.305736687613727
United Republic of Tanzania,Mara,2016-03,SMAP_RZSM,0.25190743716062264
United Republic of Tanzania,Mbeya,2016-03,SMAP_RZSM,0.2753089001225363
United Republic of Tanzania,Mjini Magharibi,2016-03,SMAP_RZSM,0.15915789192831012
United Republic of Tanzania,Morogoro,2016-03,SMAP_RZSM,0.29018668867395353
United Republic of Tanzania,Mtwara,2016-03,SMAP_RZSM,0.3196844704807493
United Republic of Tanzania,Pwani,2016-03,SMAP_RZSM,0.21777265995071748
United Republic of Tanzania,Ruvuma,2016-03,SMAP_RZSM,0.3288802802311329
United Republic of Tanzania,Singida,2016-03,SMAP_RZSM,0.274039039982413
United Republic of Tanzania,Tabora,2016-03,SMAP_RZSM,0.28510533559323276
United Republic of Tanzania,Tanga,2016-03,SMAP_RZSM,0.24053250447892022
Sudan,Al Jazeera,2016-03,SMAP_RZSM,0.21642221641536416
Sudan,Blue Nile,2016-03,SMAP_RZSM,0.23095780522690226
Sudan,Northern,2016-03,SMAP_RZSM,0.03933718935981563
Sudan,Northern Darfur,2016-03,SMAP_RZSM,0.045056181136477295
Sudan,Nile,2016-03,SMAP_RZSM,0.10948449003208617
Sudan,Sennar,2016-03,SMAP_RZSM,0.22874875100693223
Sudan,Southern Darfur,2016-03,SMAP_RZSM,0.06545042052075613
Sudan,Western Darfur,2016-03,SMAP_RZSM,0.11292515674270838
Sudan,White Nile,2016-03,SMAP_RZSM,0.14616294259869392
Sudan,Red Sea,2016-03,SMAP_RZSM,0.11803389599540348
Sudan,Kassala,2016-03,SMAP_RZSM,0.16376618416114286
Sudan,Northern Kordofan,2016-03,SMAP_RZSM,0.06152442787463708
Sudan,Gadaref,2016-03,SMAP_RZSM,0.2166090874914314
Sudan,Southern Kordofan,2016-03,SMAP_RZSM,0.17044615825823414
Sudan,Khartoum,2016-03,SMAP_RZSM,0.12553159040430378
Angola,Lunda Norte,2016-03,SMAP_RZSM,0.31073235920147424
Angola,Lunda Sul,2016-03,SMAP_RZSM,0.14836219244350388
Angola,Moxico,2016-03,SMAP_RZSM,0.11006877252220112
Yemen,Amanat Al Asimah,2016-03,SMAP_RZSM,0.1341463378230823
Yemen,Hadramaut,2016-03,SMAP_RZSM,0.054789827218404315
Yemen,Aden,2016-03,SMAP_RZSM,0.05078371728013553
Yemen,Raymah,2016-03,SMAP_RZSM,0.11460819876793071
Yemen,Sana'a,2016-03,SMAP_RZSM,0.11933584521239056
Yemen,Abyan,2016-03,SMAP_RZSM,0.10038002435871107
Yemen,Al Bayda,2016-03,SMAP_RZSM,0.1482162022847009
Yemen,Al Dhale'e,2016-03,SMAP_RZSM,0.1413910802712071
Yemen,Al Hudaydah,2016-03,SMAP_RZSM,0.05142914604060645
Yemen,Al Jawf,2016-03,SMAP_RZSM,0.06082327660630705
Yemen,Al Maharah,2016-03,SMAP_RZSM,0.07194912318194804
Yemen,Al Mahwit,2016-03,SMAP_RZSM,0.1262556015456981
Yemen,Amran,2016-03,SMAP_RZSM,0.07979236032935752
Yemen,Dhamar,2016-03,SMAP_RZSM,0.13411560094200073
Yemen,Hajjah,2016-03,SMAP_RZSM,0.10144019574579768
Yemen,Ibb,2016-03,SMAP_RZSM,0.15260500191970455
Yemen,Lahj,2016-03,SMAP_RZSM,0.0777125820928626
Yemen,Marib,2016-03,SMAP_RZSM,0.07540012391228533
Yemen,Sa'ada,2016-03,SMAP_RZSM,0.1027167589878507
Yemen,Shabwah,2016-03,SMAP_RZSM,0.06268366697724984
Yemen,Taizz,2016-03,SMAP_RZSM,0.09466341402244564
Burundi,Bujumbura Mairie,2016-03,SMAP_RZSM,0.27989037271509776
Burundi,Bujumbura Rural,2016-03,SMAP_RZSM,0.3060162729483007
Burundi,Muramvya,2016-03,SMAP_RZSM,0.35176970441378447
Burundi,Mwaro,2016-03,SMAP_RZSM,0.36433176696300507
Burundi,Bubanza,2016-03,SMAP_RZSM,0.25648594168656175
Burundi,Bururi,2016-03,SMAP_RZSM,0.3490043306972209
Burundi,Cankuzo,2016-03,SMAP_RZSM,0.30510814758523613
Burundi,Cibitoke,2016-03,SMAP_RZSM,0.2840447688216582
Burundi,Gitega,2016-03,SMAP_RZSM,0.3592402030274973
Burundi,Karuzi,2016-03,SMAP_RZSM,0.3116315050578458
Burundi,Kayanza,2016-03,SMAP_RZSM,0.33399431146950176
Burundi,Kirundo,2016-03,SMAP_RZSM,0.2914688651952223
Burundi,Makamba,2016-03,SMAP_RZSM,0.35245700775908784
Burundi,Muyinga,2016-03,SMAP_RZSM,0.2996995451316139
Burundi,Ngozi,2016-03,SMAP_RZSM,0.323684927719764
Burundi,Rutana,2016-03,SMAP_RZSM,0.33399699718916875
Burundi,Ruyigi,2016-03,SMAP_RZSM,0.33317509340638773
Central African Republic,Bamingui-Bangoran,2016-03,SMAP_RZSM,0.12634138366248845
Central African Republic,Basse-Kotto,2016-03,SMAP_RZSM,0.06969988207878307
Central African Republic,Haut-Mbomou,2016-03,SMAP_RZSM,0.18824397434111106
Central African Republic,Haute-Kotto,2016-03,SMAP_RZSM,0.13312308992655136
Central African Republic,Mbomou,2016-03,SMAP_RZSM,0.13506247127896662
Central African Republic,Ouaka,2016-03,SMAP_RZSM,0.17810732141299343
Central African Republic,Vakaga,2016-03,SMAP_RZSM,0.1340059926420965
Chad,Ennedi,2016-03,SMAP_RZSM,0.11761283606095163
Chad,Assongha,2016-03,SMAP_RZSM,0.09862854327774648
Chad,Sila,2016-03,SMAP_RZSM,0.10136538257209265
Chad,Biltine,2016-03,SMAP_RZSM,0.08577070362416599
Chad,Salamat,2016-03,SMAP_RZSM,0.13208624710394262
Saudi Arabia,Asir,2016-03,SMAP_RZSM,0.12331877477021917
Saudi Arabia,Eastern Province,2016-03,SMAP_RZSM,0.03196199399392983
Saudi Arabia,Jizan,2016-03,SMAP_RZSM,0.08719113622464705
Saudi Arabia,Najran,2016-03,SMAP_RZSM,0.043170396984711104
Seychelles,Aldabra,2016-03,SMAP_RZSM,0.21383756631758155
Seychelles,Assumption,2016-03,SMAP_RZSM,0.17073854804039001
Seychelles,Astove,2016-03,SMAP_RZSM,
Seychelles,Cosmoledo,2016-03,SMAP_RZSM,
Seychelles,Farquhar,2016-03,SMAP_RZSM,
Seychelles,Providence,2016-03,SMAP_RZSM,
Seychelles,St. Pierre,2016-03,SMAP_RZSM,
Somalia,Awdal,2016-03,SMAP_RZSM,0.09122609684796983
Somalia,Bakool,2016-03,SMAP_RZSM,0.12955040419499697
Somalia,Bari,2016-03,SMAP_RZSM,0.12534674996639286
Somalia,Bay,2016-03,SMAP_RZSM,0.1808965936136347
Somalia,Banadir,2016-03,SMAP_RZSM,0.03623726316418783
Somalia,Galgaduud,2016-03,SMAP_RZSM,0.11754011723279563
Somalia,Gedo,2016-03,SMAP_RZSM,0.12035727539273726
Somalia,Hiraan,2016-03,SMAP_RZSM,0.10074306894580057
Somalia,Juba Hoose,2016-03,SMAP_RZSM,0.1559728991502345
Somalia,Shabelle Hoose,2016-03,SMAP_RZSM,0.17872694971196204
Somalia,Juba Dhexe,2016-03,SMAP_RZSM,0.1453397510716174
Somalia,Shabelle Dhexe,2016-03,SMAP_RZSM,0.07210036022745468
Somalia,Mudug,2016-03,SMAP_RZSM,0.1079513966747177
Somalia,Nugaal,2016-03,SMAP_RZSM,0.13271572953615424
Somalia,Sanaag,2016-03,SMAP_RZSM,0.13137916449976356
Somalia,Sool,2016-03,SMAP_RZSM,0.1481082631839627
Somalia,Togdheer,2016-03,SMAP_RZSM,0.11969320394344334
Somalia,Woqooyi Galbeed,2016-03,SMAP_RZSM,0.12464704250164059
Uganda,Budaka,2016-03,SMAP_RZSM,0.23813383673366745
Uganda,Abim,2016-03,SMAP_RZSM,0.23487178747724874
Uganda,Amuru,2016-03,SMAP_RZSM,0.17495097310301072
Uganda,Buliisa,2016-03,SMAP_RZSM,0.22711745688532023
Uganda,Kotido,2016-03,SMAP_RZSM,0.24190691178344095
Uganda,Namutumba,2016-03,SMAP_RZSM,0.20839194473092226
Uganda,Maracha,2016-03,SMAP_RZSM,0.12917350248290435
Uganda,Oyam,2016-03,SMAP_RZSM,0.2213296723761611
Uganda,Dokolo,2016-03,SMAP_RZSM,0.2314919808714161
Uganda,Arua,2016-03,SMAP_RZSM,0.12591993518324285
Uganda,Manafwa,2016-03,SMAP_RZSM,0.29685012585618437
Uganda,Bukedea,2016-03,SMAP_RZSM,0.22097388142469956
Uganda,Bududa,2016-03,SMAP_RZSM,0.2883606965380504
Uganda,Rakai,2016-03,SMAP_RZSM,0.20530908759650743
Uganda,Lyantonde,2016-03,SMAP_RZSM,0.22962548198944452
Uganda,Amudat,2016-03,SMAP_RZSM,0.1942786425754487
Uganda,Buikwe,2016-03,SMAP_RZSM,0.27622115810841485
Uganda,Buyende,2016-03,SMAP_RZSM,0.2116495560332472
Uganda,Kamuli,2016-03,SMAP_RZSM,0.2485923612187182
Uganda,Kitgum,2016-03,SMAP_RZSM,0.1907163984773584
Uganda,Lamwo,2016-03,SMAP_RZSM,0.1868407159940742
Uganda,Nakapiripirit,2016-03,SMAP_RZSM,0.24309579364630898
Uganda,Nebbi,2016-03,SMAP_RZSM,0.1414034471057928
Uganda,Otuke,2016-03,SMAP_RZSM,0.25504477689496224
Uganda,Zombo,2016-03,SMAP_RZSM,0.20663407779820245
Uganda,Kyegegwa,2016-03,SMAP_RZSM,0.18747996510375808
Uganda,Kyenjojo,2016-03,SMAP_RZSM,0.2323982812087522
Uganda,Apac,2016-03,SMAP_RZSM,0.23078852831268923
Uganda,Bugiri,2016-03,SMAP_RZSM,0.2111654783617094
Uganda,Bukomansimbi,2016-03,SMAP_RZSM,0.24002443603643284
Uganda,Bukwo,2016-03,SMAP_RZSM,0.3052589588061623
Uganda,Bulambuli,2016-03,SMAP_RZSM,0.26684576007489874
Uganda,Bundibugyo,2016-03,SMAP_RZSM,0.22273645651245608
Uganda,Bushenyi,2016-03,SMAP_RZSM,0.19491188744683313
Uganda,Butambala,2016-03,SMAP_RZSM,0.23925834269236743
Uganda,Iganga,2016-03,SMAP_RZSM,0.24910096407874005
Uganda,Kalungu,2016-03,SMAP_RZSM,0.22328011214918228
Uganda,Kapchorwa,2016-03,SMAP_RZSM,0.2619965017750978
Uganda,Sheema,2016-03,SMAP_RZSM,0.22368718645330202
Uganda,Kole,2016-03,SMAP_RZSM,0.24314258393222535
Uganda,Kween,2016-03,SMAP_RZSM,0.26139293399231495
Uganda,Luuka,2016-03,SMAP_RZSM,0.26279258344885736
Uganda,Masaka,2016-03,SMAP_RZSM,0.26727920438839786
Uganda,Masindi,2016-03,SMAP_RZSM,0.22876402801361112
Uganda,Moroto,2016-03,SMAP_RZSM,0.2197080488760172
Uganda,Napak,2016-03,SMAP_RZSM,0.27350518689479847
Uganda,Ngora,2016-03,SMAP_RZSM,0.16905121247769966
Uganda,Buhweju,2016-03,SMAP_RZSM,0.16896100281253817
Uganda,Ntoroko,2016-03,SMAP_RZSM,0.19669581779637868
Uganda,Pader,2016-03,SMAP_RZSM,0.23441849974030005
Uganda,Rubirizi,2016-03,SMAP_RZSM,0.18499422122488968
Uganda,Sironko,2016-03,SMAP_RZSM,0.28733258817867224
Uganda,Soroti,2016-03,SMAP_RZSM,0.19159748535908233
Uganda,Agago,2016-03,SMAP_RZSM,0.23786891894770337
Uganda,Alebtong,2016-03,SMAP_RZSM,0.22803375648243188
Uganda,Buvuma,2016-03,SMAP_RZSM,0.30368328143494916
Uganda,Gomba,2016-03,SMAP_RZSM,0.19881114564924077
Uganda,Gulu,2016-03,SMAP_RZSM,0.21243938556710204
Uganda,Kiboga,2016-03,SMAP_RZSM,0.18761451187018227
Uganda,Kibuku,2016-03,SMAP_RZSM,0.23394483235365665
Uganda,Kiryandongo,2016-03,SMAP_RZSM,0.22273870685006003
Uganda,Kumi,2016-03,SMAP_RZSM,0.1761399495449428
Uganda,Kyankwanzi,2016-03,SMAP_RZSM,0.2176383365257761
Uganda,Mitooma,2016-03,SMAP_RZSM,0.21605513884969377
Uganda,Mpigi,2016-03,SMAP_RZSM,0.2360514591767026
Uganda,Nwoya,2016-03,SMAP_RZSM,0.18510397654680474
Uganda,Serere,2016-03,SMAP_RZSM,0.21457528025644124
Uganda,Lwengo,2016-03,SMAP_RZSM,0.23133995406101587
Uganda,Mukono,2016-03,SMAP_RZSM,0.266828352503309
Uganda,Namayingo,2016-03,SMAP_RZSM,0.24320356902649692
Uganda,Pallisa,2016-03,SMAP_RZSM,0.21938387784792712
Uganda,Lira,2016-03,SMAP_RZSM,0.2277005755083732
Uganda,Adjumani,2016-03,SMAP_RZSM,0.16037959696473914
Uganda,Busia,2016-03,SMAP_RZSM,0.2574279103997876
Uganda,Hoima,2016-03,SMAP_RZSM,0.22468642752560433
Uganda,Jinja,2016-03,SMAP_RZSM,0.2952687781486139
Uganda,Kabale,2016-03,SMAP_RZSM,0.27925561383744546
Uganda,Kalangala,2016-03,SMAP_RZSM,0.32050182813824696
Uganda,Kasese,2016-03,SMAP_RZSM,0.21432220392788015
Uganda,Kibaale,2016-03,SMAP_RZSM,0.21296349833977557
Uganda,Kisoro,2016-03,SMAP_RZSM,0.24586477678643257
Uganda,Moyo,2016-03,SMAP_RZSM,0.16439355101668185
Uganda,Ntungamo,2016-03,SMAP_RZSM,0.2119491962773467
Uganda,Ssembabule,2016-03,SMAP_RZSM,0.2283512787385421
Uganda,Kabarole,2016-03,SMAP_RZSM,0.20531939821971631
Uganda,Kaberamaido,2016-03,SMAP_RZSM,0.2007479776657463
Uganda,Kampala,2016-03,SMAP_RZSM,0.2825187811868613
Uganda,Kamwenge,2016-03,SMAP_RZSM,0.20366341852693523
Uganda,Kanungu,2016-03,SMAP_RZSM,0.16700068055097647
Uganda,Kayunga,2016-03,SMAP_RZSM,0.1922662494178976
Uganda,Mayuge,2016-03,SMAP_RZSM,0.2891188740557269
Uganda,Nakasongola,2016-03,SMAP_RZSM,0.21412514897237522
Uganda,Rukungiri,2016-03,SMAP_RZSM,0.17865444805570355
Uganda,Wakiso,2016-03,SMAP_RZSM,0.2732601340139986
Uganda,Yumbe,2016-03,SMAP_RZSM,0.1620641876124654
Uganda,Amolatar,2016-03,SMAP_RZSM,0.2190672094921329
Uganda,Amuria,2016-03,SMAP_RZSM,0.17364712907481725
Uganda,Butaleja,2016-03,SMAP_RZSM,0.21787748622782557
Uganda,Ibanda,2016-03,SMAP_RZSM,0.17200009364539603
Uganda,Isingiro,2016-03,SMAP_RZSM,0.258486769253071
Uganda,Kaabong,2016-03,SMAP_RZSM,0.20318357931647066
Uganda,Kaliro,2016-03,SMAP_RZSM,0.2231224189180324
Uganda,Katakwi,2016-03,SMAP_RZSM,0.1603688171749944
Uganda,Kiruhura,2016-03,SMAP_RZSM,0.2233696188057831
Uganda,Koboko,2016-03,SMAP_RZSM,0.16167312629785635
Uganda,Luwero,2016-03,SMAP_RZSM,0.2195664582674422
Uganda,Mbale,2016-03,SMAP_RZSM,0.26505097538831024
Uganda,Mbarara,2016-03,SMAP_RZSM,0.2295793535434851
Uganda,Mityana,2016-03,SMAP_RZSM,0.2169816547928184
Uganda,Mubende,2016-03,SMAP_RZSM,0.20555981219493139
Uganda,Nakaseke,2016-03,SMAP_RZSM,0.22009015640791255
Uganda,Tororo,2016-03,SMAP_RZSM,0.23919550981554133
Ethiopia,Addis Ababa,2016-04,SMAP_RZSM,0.38957452807562576
Ethiopia,Afar,2016-04,SMAP_RZSM,0.15833996770338923
Ethiopia,Amhara,2016-04,SMAP_RZSM,0.1943907952301758
Ethiopia,Beneshangul Gumu,2016-04,SMAP_RZSM,0.2557523465437192
Ethiopia,Gambela,2016-04,SMAP_RZSM,0.2369382511937792
Ethiopia,Hareri,2016-04,SMAP_RZSM,0.2187575778582288
Ethiopia,Oromia,2016-04,SMAP_RZSM,0.24654223190353183
Ethiopia,SNNPR,2016-04,SMAP_RZSM,0.28952206761424165
Ethiopia,Tigray,2016-04,SMAP_RZSM,0.1691160230561655
South Sudan,El Buheyrat,2016-04,SMAP_RZSM,0.1924422273299575
South Sudan,Unity,2016-04,SMAP_RZSM,0.22307781177256855
South Sudan,Central Equatoria,2016-04,SMAP_RZSM,0.19703334613516107
South Sudan,Eastern Equatoria,2016-04,SMAP_RZSM,0.21569378467834524
South Sudan,Jonglei,2016-04,SMAP_RZSM,0.230239952740934
South Sudan,Northern Bahr El Ghazal,2016-04,SMAP_RZSM,0.12616893410534655
South Sudan,Warab,2016-04,SMAP_RZSM,0.20252120481231226
South Sudan,Western Bahr El Ghazal,2016-04,SMAP_RZSM,0.14352493552558584
South Sudan,Western Equatoria,2016-04,SMAP_RZSM,0.1936728898683067
South Sudan,Upper Nile,2016-04,SMAP_RZSM,0.23030432971255402
Democratic Republic of the Congo,Maniema,2016-04,SMAP_RZSM,0.2629822211291222
Democratic Republic of the Congo,Nord-Kivu,2016-04,SMAP_RZSM,0.3186795869427586
Democratic Republic of the Congo,Sud-Kivu,2016-04,SMAP_RZSM,0.36500487758217265
Ethiopia,Dire Dawa,2016-04,SMAP_RZSM,0.2009133155952762
Ethiopia,Somali,2016-04,SMAP_RZSM,0.1582504673195096
Rwanda,East/Iburasirazuba,2016-04,SMAP_RZSM,0.2737782093437115
Rwanda,Kigali City/Umujyi wa Kigali,2016-04,SMAP_RZSM,0.3078643797787164
Rwanda,North/Amajyaruguru,2016-04,SMAP_RZSM,0.37297589418265925
Rwanda,South/Amajyepfo,2016-04,SMAP_RZSM,0.3243512110312245
Rwanda,West/Iburengerazuba,2016-04,SMAP_RZSM,0.3947733148399808
Abyei,Administrative unit not available,2016-04,SMAP_RZSM,0.187009743085156
Djibouti,Ali Sabieh,2016-04,SMAP_RZSM,0.1372707654258473
Djibouti,Dikhil,2016-04,SMAP_RZSM,0.14096813068281908
Djibouti,Djibouti,2016-04,SMAP_RZSM,0.12948252894725887
Djibouti,Obock,2016-04,SMAP_RZSM,0.1297216500081885
Djibouti,Tadjourah,2016-04,SMAP_RZSM,0.13058458607271262
Eritrea,Anseba,2016-04,SMAP_RZSM,0.1301894016228151
Eritrea,Archipelagos,2016-04,SMAP_RZSM,0.15423567153294301
Eritrea,Debub,2016-04,SMAP_RZSM,0.17081020314892348
Eritrea,Debubawi Keih Bahri,2016-04,SMAP_RZSM,0.12821517979495464
Eritrea,Gash Barka,2016-04,SMAP_RZSM,0.14829768384513278
Eritrea,Maekel,2016-04,SMAP_RZSM,0.16513284170269496
Eritrea,Semenawi Keih Bahri,2016-04,SMAP_RZSM,0.13027446207609633
Kenya,Central,2016-04,SMAP_RZSM,0.316679745954715
Kenya,Coast,2016-04,SMAP_RZSM,0.1882178421409917
Kenya,Eastern,2016-04,SMAP_RZSM,0.18314246922215027
Kenya,Nairobi,2016-04,SMAP_RZSM,0.35159587222646305
Kenya,North Eastern,2016-04,SMAP_RZSM,0.15603454233646544
Kenya,Nyanza,2016-04,SMAP_RZSM,0.2869330143823322
Kenya,Rift Valley,2016-04,SMAP_RZSM,0.20411552329842053
Kenya,Western,2016-04,SMAP_RZSM,0.3071810017117275
Mozambique,Cabo Delgado,2016-04,SMAP_RZSM,0.24927881809615912
Malawi,Northern Region,2016-04,SMAP_RZSM,0.2958874628408909
Malawi,Area under National Administration,2016-04,SMAP_RZSM,0.27582308899544516
Zambia,Eastern,2016-04,SMAP_RZSM,0.24019656310408818
Zambia,Luapula,2016-04,SMAP_RZSM,0.29617855717365205
Zambia,North-Western,2016-04,SMAP_RZSM,0.1256674148838851
Zambia,Northern,2016-04,SMAP_RZSM,0.24578101131655475
Democratic Republic of the Congo,Equateur,2016-04,SMAP_RZSM,0.14036465773612317
Democratic Republic of the Congo,Kasai Occidental,2016-04,SMAP_RZSM,0.3960790363425027
Democratic Republic of the Congo,Kasai Oriental,2016-04,SMAP_RZSM,0.26511006875876386
Democratic Republic of the Congo,Katanga,2016-04,SMAP_RZSM,0.2732654196795653
Democratic Republic of the Congo,Orientale,2016-04,SMAP_RZSM,0.2152072486370022
Ilemi triangle,Administrative unit not available,2016-04,SMAP_RZSM,0.1250929052636745
United Republic of Tanzania,Arusha,2016-04,SMAP_RZSM,0.25678953790157094
United Republic of Tanzania,Manyara,2016-04,SMAP_RZSM,0.34939905797306675
United Republic of Tanzania,Geita,2016-04,SMAP_RZSM,0.2773529205502868
United Republic of Tanzania,Iringa,2016-04,SMAP_RZSM,0.37285239507466506
United Republic of Tanzania,Kagera,2016-04,SMAP_RZSM,0.2585813882433155
United Republic of Tanzania,Katavi,2016-04,SMAP_RZSM,0.25105437508492545
United Republic of Tanzania,Mwanza,2016-04,SMAP_RZSM,0.2560910668107194
United Republic of Tanzania,Njombe,2016-04,SMAP_RZSM,0.3849238275119296
United Republic of Tanzania,Rukwa,2016-04,SMAP_RZSM,0.30388451691555585
United Republic of Tanzania,Shinyanga,2016-04,SMAP_RZSM,0.27539943093952196
United Republic of Tanzania,Simiyu,2016-04,SMAP_RZSM,0.22792254893696523
United Republic of Tanzania,Dar-es-salaam,2016-04,SMAP_RZSM,0.1953240535478437
United Republic of Tanzania,Dodoma,2016-04,SMAP_RZSM,0.33353432051729326
United Republic of Tanzania,Kaskazini Pemba,2016-04,SMAP_RZSM,0.14953222609881503
United Republic of Tanzania,Kaskazini Unguja,2016-04,SMAP_RZSM,0.22710324980751367
United Republic of Tanzania,Kigoma,2016-04,SMAP_RZSM,0.3054789028420852
United Republic of Tanzania,Kilimanjaro,2016-04,SMAP_RZSM,0.3790890089873274
United Republic of Tanzania,Kusini Pemba,2016-04,SMAP_RZSM,0.16553728234255935
United Republic of Tanzania,Kusini Unguja,2016-04,SMAP_RZSM,0.1809883814008284
United Republic of Tanzania,Lindi,2016-04,SMAP_RZSM,0.33006767007244925
United Republic of Tanzania,Mara,2016-04,SMAP_RZSM,0.2852853931182861
United Republic of Tanzania,Mbeya,2016-04,SMAP_RZSM,0.2881828087788058
United Republic of Tanzania,Mjini Magharibi,2016-04,SMAP_RZSM,0.24406410588824773
United Republic of Tanzania,Morogoro,2016-04,SMAP_RZSM,0.33107876502209554
United Republic of Tanzania,Mtwara,2016-04,SMAP_RZSM,0.33919698366229456
United Republic of Tanzania,Pwani,2016-04,SMAP_RZSM,0.27537569225231073
United Republic of Tanzania,Ruvuma,2016-04,SMAP_RZSM,0.34789713036425784
United Republic of Tanzania,Singida,2016-04,SMAP_RZSM,0.30872132209875014
United Republic of Tanzania,Tabora,2016-04,SMAP_RZSM,0.3028472319202253
United Republic of Tanzania,Tanga,2016-04,SMAP_RZSM,0.2993828110394855
Sudan,Al Jazeera,2016-04,SMAP_RZSM,0.21534330277582284
Sudan,Blue Nile,2016-04,SMAP_RZSM,0.2259853620609496
Sudan,Northern,2016-04,SMAP_RZSM,0.03863822452879102
Sudan,Northern Darfur,2016-04,SMAP_RZSM,0.04341725578254442
Sudan,Nile,2016-04,SMAP_RZSM,0.10867178555626376
Sudan,Sennar,2016-04,SMAP_RZSM,0.22468826965263825
Sudan,Southern Darfur,2016-04,SMAP_RZSM,0.06456909950058456
Sudan,Western Darfur,2016-04,SMAP_RZSM,0.11134909982323034
Sudan,White Nile,2016-04,SMAP_RZSM,0.1445661099215796
Sudan,Red Sea,2016-04,SMAP_RZSM,0.11697668148843372
Sudan,Kassala,2016-04,SMAP_RZSM,0.16260035198585115
Sudan,Northern Kordofan,2016-04,SMAP_RZSM,0.059874590912144726
